Noise Level,,None,None,None,None,None,None,None,None,None,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,High,High,High,High,High,High,High
Model Complexity,,Simple,Simple,Simple,Middle,Middle,Middle,Complex,Complex,Complex,Simple,Simple,Simple,Middle,Middle,Middle,Complex,Complex,Complex,Simple,Simple,Simple,Middle,Middle,Middle,Complex,Complex,Complex
Window Size,,100,150,200,100,150,200,100,150,200,100,150,200,100,150,200,100,150,200,100,150,200,100,150,200,100,150,200
Dimension,Metric,,,,,,,,,,,,,,,,,,,,,,,,,,,
Size,Number of Events,1.0,0.5,0.3333333333333333,1.000579593684074,0.50080132850543,0.3332406201917386,0.9958381819794617,0.4994511917109017,0.3332713672125104,0.9999485827987218,0.49996964746982386,0.3333066733307052,1.0006354533687332,0.5008520178860438,0.3332384235321276,0.9958670567276275,0.4994014121150203,0.3332786365182496,0.9999333424984587,0.500015007092596,0.33333746112216445,1.0007445368020047,0.5008568132109422,0.33323893997927995,0.9960396834155104,0.4994775684999958,0.33331455437886737
Size,Number of Traces,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333
Size,Number of Distinct Activities,inf,inf,inf,inf,inf,inf,inf,inf,inf,120.69999999999828,57.49999999999976,37.687499999999964,164.6833333333334,85.83241758241715,55.89256678281057,131.61583333333277,67.88535353535349,45.08513354281226,53.434782608695755,26.29255319148932,17.597038111019046,59.594691535150645,32.64516129032262,23.229291716686646,75.95614035087678,42.403950103950095,26.113176210060107
Size,Number of Distinct Traces,inf,inf,inf,1.3828350756136945,0.741343789622635,0.5277887760403464,1.2241142766297073,0.6332548042269708,0.43685208838262657,4.5846674876847295,2.3814102564102564,1.6782414257998752,1.3712084235198745,0.7326291233154386,0.5211465762961266,1.2196868177258513,0.6304368645296212,0.4342214798578953,2.926393590611601,1.4764432019104916,1.0216266687453612,1.3626896910378923,0.7282653652735895,0.5106220617059338,1.2155785766674372,0.627408260891116,0.4332643081674896
Size,Number of Distinct Directly-Follows Relations,inf,inf,inf,35.07857142857144,33.824840764331206,33.75949367088609,19.527977182412513,15.814209418999845,14.578540423223014,9.972442244224418,4.910760629977247,3.264816333769314,10.229778593680457,6.235710954100236,4.461253188347431,9.812834719884062,5.596224716546635,3.8925837191352524,4.880234245439469,2.7415527293804764,1.9054268171915232,7.445133196721313,4.275529890580485,3.179937396724747,6.675269094126815,3.9223881629230775,2.788083966603904
Size,Min. Trace Length,inf,inf,inf,inf,inf,inf,inf,inf,inf,42.61513687600644,23.44680851063831,15.958010335917296,179.4000000000002,91.08187134502899,59.131773399014556,135.60000000000068,68.71428571428554,52.47916666666687,24.115248226950328,13.360228539576347,10.004224030037538,68.0707070707073,33.91874999999999,23.210069444444457,83.23333333333343,46.2084980237153,33.85784313725497
Size,Avg. Trace Length,inf,inf,inf,275.4545019157084,337.55160767043947,374.23723914362535,162.00535953743895,209.5045127810169,202.6251861856148,7016.5929824577115,5799.851600987642,6663.955645157974,273.75976994643503,329.3560407110473,355.1185440582725,163.5035639168027,213.12772078781722,200.95323892304248,6316.368421058495,5610.414335665126,5634.839366517303,276.4970665566795,342.07844827587445,365.3643335805855,164.94614697950874,212.8820302318747,209.0554700745311
Size,Max. Trace Length,inf,inf,inf,7.3078006504619974,4.5479022417439765,3.754510593135488,7.077490149169719,4.614072738647963,3.5141781350822305,35.30197044334972,20.6202380952381,14.691511387163569,7.31340599290664,4.535388411210683,3.753123087395589,7.077490149169719,4.621388648871015,3.5154371463420846,22.925531914893675,12.744930943285349,9.401278269419867,7.275987898377277,4.544386726228462,3.75120001200012,7.058157219264416,4.612319460578318,3.505350267207242
Variation,Percentage of Distinct Traces,2.0008347245409013,1.5003128911138925,1.3335187245087134,7.224290278227113,4.608425962683604,3.6189249078293155,10.928948652326866,7.1347507779506545,5.632218290079768,2.558183016719613,1.8987771739130483,1.664022099819765,7.3879357551232525,4.725385749808339,3.699770901047309,11.107723639388174,7.257307815413725,5.7443749392611085,3.0382477436932804,2.2693545760749236,1.979052865593169,7.51435587958691,4.788163876355007,3.84200883346893,11.280660585986261,7.395484508249847,5.786839224413093
Variation,Average Distinct Activities per Trace,inf,inf,inf,668.400510204109,575.0696348494932,686.3020585602982,316.09709319748845,462.80566249039293,468.62598675789525,7637.64705882905,7754.339999994356,8109.050980393429,699.0852256797941,592.0741239892156,664.6228827872778,325.3650732188175,486.9676143706174,472.85007620660394,6236.187500004147,4631.15430621932,4515.059523809947,656.0272543383358,546.6534058049242,596.0626805218825,330.3943062052863,455.15590129730685,462.44497644608305
Variation,Structure,inf,inf,inf,276.1874379344544,262.6413106632767,261.9597767396665,123.50291002211688,100.28214782205927,95.585743638376,38.11454285767216,20.54285228447535,14.612109350553542,58.09663553066083,33.42225548708598,25.16932715927037,69.14029832609927,43.1551996509257,31.34876163726002,20.032886700494533,12.711977412604604,9.388040754819023,38.29463108238034,21.69583379730738,16.052422073473693,47.251336499247586,27.771792317015137,19.89669879163995
Variation,Estimated Number of Acyclic Paths,inf,inf,inf,16.507371275491845,15.919966351318065,15.888758428161609,4.021080641193023,3.106823166611987,2.736247978377686,4.642352779695669,2.41893977595754,1.4711252466886164,1.3901125160507672,0.5929459547583232,0.35724024673006904,0.5337999385596206,0.29828939967696455,0.12550048169522615,2.1599425679863744,1.1936800941550882,0.7336269834289575,0.8233112009504961,0.3168470685947621,0.18111797208914882,0.37843302285348535,0.12059900738967619,0.036471816292732884
Variation,Number of Ties in Paths to Goal,inf,inf,inf,1.1523657217658614,0.5915685069083625,0.4026802429652412,1.0475393925872414,0.5424413639381219,0.3632906415039011,4.006531452562686,2.206464702394169,1.603881886369772,1.1497758892887617,0.5902529504674949,0.4018101055734553,1.0466077424380265,0.5420687095518866,0.36282053330467545,2.8423832417582418,1.4884199406600616,1.013620786166508,1.1491028218810806,0.5894066721486448,0.40071277066647204,1.0441875844574706,0.5408144763570664,0.3619916889414037
Variation,Lempel-Ziv Complexity,1.6420389888200193,0.8887162573327121,0.6284585642082449,1.3967331560300704,0.7330925458286961,0.5082889509660049,1.4225837450391792,0.7535272622311864,0.5233605941467026,1.5582528801395128,0.8408461195740673,0.5924633499426781,1.3932502097079178,0.7316690479840579,0.5071949779479265,1.417953369609283,0.7505490112960965,0.5221254515849425,1.524590665338789,0.8188969697689248,0.5714077119435735,1.3927330515463126,0.7309207794508964,0.5058198054124822,1.4194057190463238,0.750611872926125,0.5219325992581756
Distance,Average Affinity,35139.795143170966,13788.468931024818,4652.141869488208,872.9584591201141,653.6851483692768,566.5459683362122,697.0619811817905,546.8332887031854,649.7824746876181,3071.825667666065,2967.8915106152635,2979.86651425647,944.2109319142146,606.9320853783536,509.86523412340676,644.4099132189817,566.550305939814,691.8441916466331,2976.443434110439,1901.9843713733567,2271.7759723707677,765.0327999731749,731.7558464663132,641.6021559180308,780.2685551876905,588.2698222814945,652.7446646282956
Distance,Deviation from Random,717.3522345949207,516.3576342168826,423.0328064426843,276.2223571432453,216.65226798890814,187.8004985467748,308.4732005019232,211.3477029499729,189.38615887679708,1160.7992510196218,1217.372436280577,743.7932952934735,297.73970165081647,246.26707861639136,218.6348396996456,311.9284869457439,230.57736590374236,210.4538437195917,1341.880982012382,675.5701977977001,448.08610552322875,331.28398205747874,292.98173288465637,269.4446530443414,325.25943921756567,240.05527487691154,231.73220829132438
Distance,Average Edit Distance,543.527857316262,308.26237817914813,435.0406018384621,286.64900676666684,269.1679640223,273.6908095897621,124.46473514912927,158.58100815307353,137.98621967691753,418.08018848042036,245.32618980726005,244.07362634176155,270.1377808273929,286.0811474389834,265.36963182987364,123.7357201507766,152.7588638784622,138.99884020851545,308.356055964023,213.19470576542994,260.9588705873822,276.8558633636209,278.7258761166423,275.9856541375395,127.27561513767948,165.01490467857798,140.1483369182256
Graph Entropy,Sequence Entropy,0.9531167251581218,0.47177638308346603,0.317247034427251,0.7979477151271256,0.38341250959760625,0.25013574619774714,0.758573919965384,0.36357009122289863,0.2342968485254791,0.9276278913563336,0.46585721007520364,0.30751879279935057,0.7970916176779966,0.38319864996994457,0.2499023764069066,0.7583230405619115,0.3633158833183123,0.23411917011806482,0.9208613200944387,0.4581902304801725,0.3047845142722238,0.7965618484648798,0.3826704066044965,0.24958638074601852,0.7580398733460317,0.3634120381719209,0.23412935395363807
Graph Entropy,Normalized Sequence Entropy,11.068975534775854,7.423565232988095,5.860288297273012,30.151378482883672,19.717772215915495,15.855884404781069,20.879049088496956,15.323418587877505,13.28353656514615,11.394327500693379,7.715198305075378,6.4793284902086725,30.448621429376693,20.263600617709805,15.923046178407855,20.617928487519343,15.150542132554307,13.152135820145922,11.700448767884438,8.116212586789173,6.382553404217994,30.65603724355756,20.235473426311884,16.162955181732308,20.764137005505326,15.19281167331236,13.076143418853945
Graph Entropy,Variant Entropy,23.78090284973093,23.78090284973093,23.78090284973093,0.9876388649811323,0.49530590990727075,0.3337511260001599,0.8523893958239015,0.42364856521493166,0.2808188277635705,2.6649755308698784,1.497838316292263,0.9810948569804194,0.98603955361127,0.49327269160123394,0.3319656746788895,0.8511721603580584,0.4226745139622072,0.280002641843454,1.7759747550484497,0.9202645358094146,0.6206048403015079,0.9769048588972377,0.48948283393284364,0.32867227807680777,0.8483678711147863,0.4222200652271038,0.2796623509082643
Graph Entropy,Normalized Variant Entropy,62.028703608867424,51.963361433012295,29.751482350365787,15.43196399711881,10.237226810703344,8.371123119548255,13.86895410125743,9.184516967004068,7.509855296128197,14.82342656965874,9.305748300751583,6.9808778518312655,15.405304015093517,10.221800969251833,8.362177129005696,13.873644695994038,9.189403893551173,7.508315928117844,12.059899895269579,7.5221692064708385,5.751566216827704,15.396026555302292,10.222218714251575,8.35743688204225,13.88601885350979,9.18496633576337,7.496714111572892
