Noise Level,,None,None,None,None,None,None,None,None,None,None,None,None,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,High,High,High,High,High,High,High,High,High,High
Model Complexity,,Simple,Simple,Simple,Simple,Middle,Middle,Middle,Middle,Complex,Complex,Complex,Complex,Simple,Simple,Simple,Simple,Middle,Middle,Middle,Middle,Complex,Complex,Complex,Complex,Simple,Simple,Simple,Simple,Middle,Middle,Middle,Middle,Complex,Complex,Complex,Complex
Window Size,,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200
Size,Max. Trace Length,0.0,0.0,0.0,0.0,36.84797738693468,31.97341708542713,29.785113065326634,26.236067839195996,105.75869346733666,110.95728643216071,108.69405778894473,98.01375628140703,0.16315326633165836,0.2852638190954774,0.3248994974874371,0.3962688442211056,36.91613065326633,31.99320351758793,29.751344221105537,26.171092964824133,105.74547738693465,110.95728643216071,108.69405778894473,98.01375628140703,0.30119346733668334,0.40646984924623136,0.41949748743718596,0.40817839195979877,36.73938442211057,32.016067839195976,29.946017587939693,26.236067839195996,105.34792713567835,110.95728643216071,108.41727386934673,98.01375628140703
Variation,Percentage of Distinct Traces,9.999999999998657e-07,0.0,0.0,0.0,0.0033152512562814058,0.001724038944723614,0.0010671529871580086,0.0008154459798994933,0.0033183316582914586,0.0015333341708542703,0.0010139475153545458,0.0008321341080401997,0.00024972361809045044,0.00010710301507537607,7.103405918481206e-05,5.080496231155699e-05,0.0033173618090452193,0.0017426507537688363,0.0010603104410943586,0.0007627207914572845,0.003275954773869337,0.0016383655778894448,0.0010448190954773827,0.0008537094849246211,0.0004934170854271318,0.00020749623115577816,0.00013008096035734012,9.473869346733583e-05,0.0033404773869346645,0.0017378278894472324,0.0011570061418202104,0.00088202701005025,0.0033087386934673333,0.0016681846733668298,0.0010497236180904458,0.00082772550251256
Variation,Average Distinct Activities per Trace,0.0,0.0,0.0,0.0,0.060637542713567874,0.030208962311557855,0.021286574539363494,0.016408856155778875,0.16524274874371858,0.07425780402010042,0.0465774221105527,0.03509194566582913,0.00020590452261306114,9.421859296482096e-05,6.77822445561147e-05,5.013316582914505e-05,0.059984834170854234,0.030765134422110485,0.021499476828587393,0.01641016174623115,0.1648678492462311,0.07523981658291462,0.04667511725293126,0.03525599371859298,0.0003681105527638042,0.00017868718592964526,0.0001203294249022866,8.984516331658087e-05,0.06061987939698488,0.030339886934673266,0.02135237018425458,0.01631793341708543,0.16619375879396975,0.07487515075376892,0.04725367057509773,0.03566816771356792
Variation,Structure,0.0,0.0,0.0,0.0,5.377392391916469e-05,5.6588866056938756e-06,5.105439773142909e-07,0.0,4.105566901923723e-05,1.8912429645566182e-05,7.3710782652830935e-06,3.6696018334480793e-06,0.001567722040814509,0.0025652041276656807,0.0036791398630151486,0.004465112191948909,0.0004974286420163336,0.0007750147554694854,0.0009193298559344459,0.0010594702794556872,0.0002489155263703221,0.00042521547918372216,0.0005247432378112136,0.0006510889583642957,0.0026617201381610423,0.004261654495258783,0.005585094488923841,0.006707674371699673,0.0006910187546214717,0.001133680441828829,0.0014326516229033592,0.0020069009414972593,0.00039108443503599875,0.000587491464654054,0.0007814452929897873,0.0009731959846118561
Variation,Estimated Number of Acyclic Paths,0.0,0.0,0.0,0.0,2.359716894158847,0.03284598768393533,0.0027889642521907515,0.0,256.12583373213545,81.48084748977945,21.389585363759203,11.087638643309978,0.4399704185071631,1.141301265096918,2.2119879548087007,3.533927898829204,563.400726751925,2165.274483091303,4958.816085585624,8226.061725542459,42398.53772586993,308911.55754793016,1151128.5853805277,5205487.673356339,1.3015511366793304,5.178139044013308,12.122118939760508,20.74299289274898,1316.514832447995,6593.641346228982,43868.76644377981,117694.862061802,775129.7852654038,42095812.41716094,565702037.9160973,9455449751.517145
Variation,Number of Ties in Paths to Goal,0.04,0.0,0.0,0.0,2131.5414572864324,4070.38536432161,6229.628417085427,8547.9928517588,4535.82626884422,9423.521042713566,12465.338630653263,16117.522902010058,12.39675879396985,19.076055276381894,28.359170854271348,39.34963567839196,2127.0154522613057,4086.8705402010055,6274.79203517588,8654.199698492459,4529.102851758793,9462.291143216082,12443.0452638191,16128.12069095478,25.44842964824121,41.38244974874371,69.26697236180905,82.77797738693471,2134.309422110551,4074.9345100502514,6214.536834170853,8554.398944723616,4519.8051130653275,9397.099497487436,12546.022701005024,16278.498492462308
Variation,Lempel-Ziv Complexity,1.8481155778894451,3.4222989949748697,5.1918969849246075,6.291595477386927,240.09641959798995,335.0349120603012,438.28339195979873,506.7660175879397,454.1888819095476,638.6185929648237,718.1617462311556,830.2381407035174,18.594660804020094,64.59163316582915,110.24787688442206,177.32839195979903,241.4149120603015,337.3262185929648,428.2203391959804,504.600439698492,460.40898241206037,652.7538065326631,751.9535175879398,872.9696482412069,34.858831658291436,101.1992336683417,163.6028894472363,194.91461055276386,245.0068090452263,342.17462311557824,436.4861180904524,527.2272236180904,470.6551507537692,671.7473241206031,753.5139572864324,861.7304396984925
Distance,Average Affinity,1.0861241977390897e-05,2.117501299306583e-06,7.180073469324282e-07,5.00309032487295e-07,0.0002423018203226979,0.00010245152421259023,5.489684935946702e-05,3.9664522869554204e-05,0.00028377129259755246,0.00012021751633489825,8.63489683749511e-05,6.584625560084341e-05,3.63769455134515e-05,1.3285076255418218e-05,8.595058296771163e-06,6.084043419333695e-06,0.00023691749385032794,0.00010950565798027303,5.9324127293369384e-05,3.997083353309087e-05,0.000277103488796461,0.00011485719098837181,7.998891895991375e-05,6.189765401872551e-05,5.3885090342082966e-05,2.4560964626285908e-05,1.6243403594737688e-05,1.1087282104492819e-05,0.00024662132559019514,0.00010575323798669315,5.7098368393190507e-05,3.909649721970814e-05,0.0002987787687908944,0.00012125277619733164,8.958805465445328e-05,6.833936325164694e-05
Distance,Deviation from Random,4.584723520474051e-05,1.3229268793767505e-05,8.95858729681888e-06,6.81698172117749e-06,9.880068335740082e-05,4.540154779213798e-05,3.0544085427367136e-05,2.1687910827430142e-05,6.197598917262692e-05,3.3461188133089535e-05,2.0675396245409674e-05,1.6363248975397732e-05,5.8395841692525545e-05,2.5654269096211367e-05,2.6293006679914855e-05,2.176076986929013e-05,9.763247217254708e-05,4.5450639713636684e-05,3.1755125414996615e-05,2.233944924102634e-05,6.205052642617861e-05,3.396223973866674e-05,2.0415435414354915e-05,1.5748135923926105e-05,8.316589144376263e-05,3.827512751140997e-05,3.2038364817146104e-05,2.9480510352579698e-05,0.00010549800826554264,5.232851038397512e-05,3.592456899319941e-05,2.549971239486388e-05,6.393576515944404e-05,3.327239423562623e-05,2.2282253054133957e-05,1.6296300664311513e-05
Distance,Average Edit Distance,0.006742992923802678,0.002531091810444935,0.0017741742547046947,0.001404254232324213,0.7979656676970863,0.4056569459602878,0.256640631040835,0.17953402689230852,2.479083636072909,1.2384271202020716,0.8178161565126862,0.6108164827037894,0.006744720478695005,0.0029870536495352914,0.0021133760228455346,0.0014679842363188335,0.7950317043861541,0.4086668347732948,0.2558490778238946,0.1783998540955768,2.476179212748457,1.245375283428672,0.8197099250671831,0.6081248767863334,0.008662391064024819,0.004528542041910395,0.002837598181036751,0.0022119653388657373,0.8038355274833142,0.4080857399947394,0.2585080175644123,0.1750121116685103,2.4805438797485966,1.243853235748686,0.8196097632535553,0.6084548656234761
Graph Entropy,Sequence Entropy,524.872071149774,1053.1818086378978,2135.115455707959,2869.580113980952,24157.38164024516,69568.39095530195,127051.79957633952,167185.80883830274,47610.93366428818,134606.73882050504,219738.05409388448,328487.3201958616,673.3518633168183,2339.2597350838214,3956.548080136124,7839.105074962723,23894.377874474056,70379.95099529305,126746.66599969077,167380.65624709032,47383.05644028459,133398.26530038007,218846.344332522,325251.6920510692,870.9123355340287,2894.153180732631,5591.744373945974,7972.826322995914,24021.756517985654,69737.81436888405,128801.52349970068,169330.96002256073,48228.1496935155,138731.3950697764,226737.99626981805,341131.1171066669
Graph Entropy,Normalized Sequence Entropy,0.0004443448422292091,0.00018115625111142375,9.754586119843231e-05,6.608125464678918e-05,0.00031856322236232626,0.00019437154769671387,0.00013533323886984438,9.947507101456076e-05,0.00020378335725564453,0.00011586748015006232,7.538228323429549e-05,6.608513665261171e-05,0.00045257316635339444,0.0002047610460523009,0.00015342473856914398,0.00012390438477421432,0.0003096632726032121,0.00019551576548223993,0.00013576273277361657,0.00010227778413424759,0.0002071509724485125,0.00011463727491532352,7.612839917912002e-05,6.914215099016782e-05,0.00047083818970130155,0.0002354112010072101,0.00016416121076664775,0.00012439617136306976,0.0003223738130400382,0.0002064439188761915,0.0001479997482573206,0.00010363669663770723,0.00020140372236599082,0.0001169925857946304,7.800012822323937e-05,6.548348302790393e-05
Graph Entropy,Variant Entropy,0.33917770274549935,0.014499566045689527,0.0,0.0,14231.494635839386,31903.071254257775,54751.26005305719,75929.8239060278,35329.08002884229,89600.81216606364,162457.26106980752,203650.8018349143,40.593141489952046,79.12976220847591,128.48522471149107,189.79528954122648,14471.767250891946,32102.00169012634,55980.23641818768,77352.68940648346,35151.73713454631,90314.20997447986,164801.01694419875,208792.6459755446,107.07726148599752,204.07817055678782,331.8022537324776,424.6160993740752,14795.648216541835,32812.381356188474,56456.76518733894,75933.65428711186,35225.54684584783,89783.85097595621,164313.7968614301,207511.88648791652
Graph Entropy,Normalized Variant Entropy,0.00012117591751886422,4.424174529141592e-06,0.0,0.0,0.00046448821646227957,0.0002220275568057496,0.00016593385032799224,0.00012909961275771458,0.0003047351940124102,0.0001678578014345698,0.00010513572770975007,8.196928899047604e-05,0.0023608849239528523,0.0018235018448748994,0.0016293517392358171,0.0015232277076411677,0.00046040559698330805,0.00025520798749552537,0.0001803640685494283,0.000147463918222527,0.0002993101039148499,0.00016654596865604262,0.00010427218210320793,8.27747381180539e-05,0.0028023738647992022,0.0024176090568509105,0.0018171410684363763,0.0017464699529699769,0.0005181753878440664,0.0002535195513661845,0.00016694967210290215,0.00014015322097371227,0.00030011380878701893,0.0001634678155813836,0.0001013363579526947,7.660354419765444e-05
