Dimension,Metric,0.1,0.2,0.3
Size,Number of Events,0.8111650722343736,0.8523171169528274,1.1500073975517613
Size,Number of Distinct Activities,1.7064729079438035,1.2027533796927579,1.4065304353596484
Size,Number of Distinct Traces,0.27876529661471217,0.30850699474853654,0.3438009435947038
Size,Number of Distinct Directly-Follows Relations,0.7470691109639829,0.6059644559287317,0.7601347052169937
Size,Min. Trace Length,0.7736085836068668,0.0,1.1799087385974016
Size,Avg. Trace Length,0.8111650722343737,0.8523171169528261,1.1500073975517597
Size,Max. Trace Length,0.2336573096751942,0.29240012619811734,0.4076929565514812
Variation,Percentage of Distinct Traces,0.2787652966147102,0.30850699474853654,0.3438009435947054
Variation,Average Distinct Activities per Trace,1.6284027530351102,1.604440580985945,1.616762921073402
Variation,Structure,0.4984502596043146,0.47820989440363365,0.6215296512185591
Variation,Estimated Number of Acyclic Paths,0.15229354629071196,0.18628376716875678,0.23805391016272656
Variation,Number of Ties in Paths to Goal,0.48613931468511007,0.48485970139180895,0.6645273843016776
Variation,Lempel-Ziv Complexity,0.6224234385534753,0.6289079806012382,0.8963466580891697
Distance,Average Affinity,0.806548425404552,0.6785473623632193,0.7125309795402115
Distance,Deviation from Random,1.0844818217175265,1.249890178531401,1.384939643428551
Distance,Average Edit Distance,0.37008177311967394,0.38333446496934337,0.4975429228228351
Graph Entropy,Sequence Entropy,0.6332308318691207,0.6079281836653714,0.8275004006468387
Graph Entropy,Normalized Sequence Entropy,0.3054263116080056,0.3628695038632951,0.5673415300528799
Graph Entropy,Variant Entropy,0.4974011800458645,0.47540215110444106,0.6602555198369406
Graph Entropy,Normalized Variant Entropy,0.279740365454077,0.36697308857085736,0.519998041110531
