Noise Level,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,High,High,High,High,High,High,High,High,High,High
Model Complexity,,Simple,Simple,Simple,Simple,Middle,Middle,Middle,Middle,Complex,Complex,Complex,Complex,Simple,Simple,Simple,Simple,Middle,Middle,Middle,Middle,Complex,Complex,Complex,Complex
Window Size,,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200
Variation,Estimated Number of Acyclic Paths,5.668931695976379,2.5866270102663487,1.7059813701255317,1.2209499648006046,4.064355728012353,1.762064205655877,1.1061387767150515,0.8027556537348477,2.1636969329308866,0.7638425297069424,0.3458376459029457,0.24661215164444067,2.363950034606378,1.034654797038538,0.6487301641501932,0.45019959978327895,1.6024624919884647,0.6801143575523201,0.3827174250802854,0.24602245475410078,0.8826126013048101,0.3505554297597897,0.1609762351876446,0.0807374904967342
Variation,Number of Ties in Paths to Goal,8.132492893338279,4.031494303654446,2.6816591502012255,2.0319589335982773,403.5233360950034,274.6583027335837,250.98444048995395,226.88068067971517,1110.066369917617,824.7962176165662,670.6462800171365,624.4560293318773,3.214672093143064,1.8530157431449,1.2865104641437373,1.0074975702318694,203.7222168875217,144.28514392536158,134.86479225012278,115.56443193218627,399.0588400685043,324.8261871758541,249.1664816127527,216.3441916145432
Variation,Lempel-Ziv Complexity,43.087012297620035,21.924625754038285,17.360728982951215,14.271495537063252,507.26069078948217,408.7440476190475,321.497204159199,315.3827361563465,509.0766961652073,401.1324655095567,342.8140040433942,326.467701383737,19.378673562518987,11.723285684706234,8.975849204403312,7.906896172277763,283.5635627068342,219.87538172422103,181.07308598351216,162.16975500882398,257.44297403246753,228.55364932094454,177.81114535182132,173.91356487549223
Distance,Average Affinity,352.4448178130135,352.849806499289,361.9536976141983,365.22306874397975,447.6024986679767,472.8357909112107,470.6286377390619,484.34140320432414,572.4808438780537,548.037646508745,536.0988960411642,546.420342800951,172.25100236277052,169.87809368405595,168.21187248698988,174.14589093976832,226.37222688747434,214.8004295419243,220.2660026327195,221.04227381955323,259.2258279120033,268.9531887949257,277.4033501071126,278.08901818608433
Distance,Deviation from Random,408.1866366525743,531.07135558699,838.5021610614028,763.1303152275448,1322.4420628244238,1686.4466840779335,1695.4080287558654,1515.8706906771995,1447.1824752677567,1860.7897202151703,2579.830490954653,2972.019269029166,211.41222718077404,272.19914194235116,362.2674517005245,516.2236044048248,630.4077902736888,867.1977500459603,831.0171717155628,1183.7502519831914,689.5711309525115,967.7209603701086,1324.6875582656307,1982.5161499762253
Distance,Average Edit Distance,71.70008735786544,73.81039200029419,74.32578497650893,75.72660801762432,841.6026981240819,837.3104155393132,818.4834928390164,775.5392978519315,1256.6919647242844,1144.0518371761311,1215.1903372124784,1101.9449163616353,32.97753265141188,33.16768972247808,33.88728836522122,33.86953451768069,438.79524954586697,425.72601475516603,420.9926985930162,432.31608620289086,561.8759084829067,551.8575549726716,562.827372571177,561.517316454738
Graph Entropy,Sequence Entropy,30.429068506541416,28.05620664852335,26.189246848141607,25.048231030365546,357.24423443668627,292.0189945379682,285.47762963967364,266.7158815908216,689.377982024348,601.3869039289551,532.4510419702674,495.3161191301903,14.22201250392102,13.037943586965728,12.509672846645634,11.254853541889693,169.42929760198572,154.12941561230514,142.64071633410853,134.04606252014963,349.60117880015616,289.70538529009815,266.52517091868106,243.96673755598286
Graph Entropy,Normalized Sequence Entropy,30.1850173725162,27.804723572466532,25.99331878559599,24.898452136663288,445.88240007306206,365.8037277506553,350.78311994267165,322.58410767116624,803.5009923304762,636.8641553960979,555.3847040326309,499.1968211085958,14.076647579778239,12.95317803071287,12.37547167240456,11.14015162877838,222.0642369983212,180.8986116535541,179.01648763552691,159.19970596054162,412.28618095018237,311.8180549158992,269.17828548999455,268.16340513037835
Graph Entropy,Variant Entropy,3.900728549460906,2.18305395733229,1.554448831704664,1.2074977782580183,108.95621176193757,85.7303690638187,78.24064191992983,69.47124829973947,210.1096184651874,146.60807630258182,129.4262015222658,119.50459448820544,1.8596481530394722,1.080180984114119,0.7581557892512677,0.5980626319943982,52.26303732388537,40.69827497051334,37.90055321724252,34.783602180541266,103.28234634333612,80.31125957444041,68.38310577747467,62.7148876989673
Graph Entropy,Normalized Variant Entropy,32.87818997760664,16.625298134287263,12.916797452352835,11.128226575640596,731.0050064561929,910.4280068716785,892.327640348147,851.3301563725995,2495.8347272860283,2182.6658614912217,1870.473024844183,1971.4047963458088,17.16454443409075,10.672316491263144,8.361106084513366,7.105901299439443,488.85217593932674,444.53691092692407,406.9993642582851,361.83026284694455,694.6948933806214,809.8981508662043,842.634094871261,943.860970225559
