Noise Level,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,High,High,High,High,High,High,High,High,High,High
Model Complexity,,Simple,Simple,Simple,Simple,Middle,Middle,Middle,Middle,Complex,Complex,Complex,Complex,Simple,Simple,Simple,Simple,Middle,Middle,Middle,Middle,Complex,Complex,Complex,Complex
Window Size,,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200,50,100,150,200
Variation,Average Distinct Activities per Trace,0.001036904761904735,0.001022857142857119,0.0009857142857143991,0.000964188241492662,0.0005483669005867677,0.0004447281503088897,0.00042184846358686633,0.00042918845812470316,0.0003162472178597633,0.0002818337313032636,0.000298352797750977,0.00027981020607499064,0.0019083333333333266,0.0019152151001245476,0.002000000000000046,0.001961090172275842,0.0006888736668597295,0.0006074371262386419,0.0006499653903056393,0.0006462256889865537,0.0005664903553623335,0.0005013885867493251,0.0004901831893358094,0.00046754019810124104
Variation,Structure,0.023809502865185572,0.04397647636640872,0.06330621396222562,0.08218671458731278,0.005737509422093876,0.011231050055216091,0.019933090412203747,0.027423821017603163,0.004270062205204591,0.010559862498866281,0.018501602272608282,0.025321351246751646,0.04622650088413996,0.08637730428627094,0.11867544200077479,0.14431779348164003,0.013023650211100673,0.029541702584321133,0.04532254233741924,0.05738041807971873,0.008908440869942207,0.021090141750483432,0.029697096325599345,0.0391577688773745
Variation,Estimated Number of Acyclic Paths,0.17640427726422342,0.3866136125989542,0.5861756607820168,0.8190343821123899,0.24731009998692782,0.5685379578849976,0.9040700515836275,1.245878711377011,0.469430227584798,1.3094099816241582,2.89943813267432,4.114760895215996,0.4230752914495073,0.9672356721177788,1.5509178330005722,2.2324068349812025,0.6245963053805996,1.4757640464534179,2.640797303443138,4.12483666687452,1.1330007165233957,2.8554705659885595,6.212454237749062,12.456649237705008
Variation,Number of Ties in Paths to Goal,0.12337499999999997,0.24809375,0.37293750000000003,0.49215240641711244,0.0025118024112535035,0.003641001365938046,0.003985780110537021,0.004417279533179936,0.0009018377680382267,0.0012141822545857412,0.001493774398762022,0.0016021191047260264,0.31199999999999994,0.5397584306095979,0.77823832217695,1.0004136029411765,0.0049277356062908655,0.006932539090782654,0.007470630392964224,0.008728042112544538,0.002505924322270296,0.003078954119780772,0.004016430105914242,0.004627172918109686
Variation,Lempel-Ziv Complexity,0.02324919441460798,0.04563772338449565,0.05761034116802445,0.07008981520135193,0.0019714131872206955,0.002446518895296018,0.0031104635009385415,0.003172489037469058,0.0019643431934535122,0.0024932165277642203,0.002928116329048864,0.0030632840050760263,0.051603258527240126,0.0853364609352325,0.11143047838148154,0.12647741172172944,0.0035269254122860154,0.0045481864039728665,0.005523679427626335,0.006167761489512001,0.0038843567835837546,0.004379639777478895,0.0056244870119057915,0.005771343953790323
Distance,Average Affinity,0.002837609329445989,0.002834111132438957,0.002762965276045526,0.0027384527634316544,0.002234471766637539,0.0021149126214796165,0.0021248517912091005,0.0020646720358280246,0.0017470881835891837,0.0018248671515611742,0.0018658489270867624,0.0018304485986059761,0.005805980479733359,0.005886615961199326,0.005946532438478369,0.005742943387573196,0.004417596145110116,0.0046555321964304045,0.004550257637467757,0.004529867589640026,0.0038592419073563288,0.0037231615205315714,0.0036054364485829838,0.003596023053387228
Distance,Deviation from Random,0.0024501232515051455,0.0018913976813944037,0.0011932489035690757,0.0013107099885508035,0.0007561800932231965,0.0005930942033002451,0.0005928781632275537,0.0006596869932415596,0.0006923816644973851,0.0005374176452567652,0.0003880319156633794,0.0003371808101602528,0.004730906118570343,0.0036775730836028702,0.0027808271239957985,0.002001714771205752,0.0015879723994713497,0.0011612046983497356,0.0012037911871442023,0.0008447764884564949,0.0014503121666485143,0.0010343254626291724,0.0007587475068959392,0.0005056897834960143
Distance,Average Edit Distance,0.013947011378415,0.013548256072217109,0.013456107778220434,0.013205516277698292,0.0011883535183449753,0.0011972710082466848,0.0012217759102713089,0.0012897911523002798,0.0007984721776409013,0.0008766741424507051,0.0008252920243613908,0.0009111930225782715,0.030340581983000384,0.03015491848454621,0.029518001485600024,0.029545195320522466,0.002287486499953993,0.0023489744145212517,0.0023763740225251776,0.002313499119865863,0.0017839484101350245,0.001812623561209173,0.0017771472786196263,0.0017809200742522659
Graph Entropy,Sequence Entropy,0.0333730331095378,0.03641569682967999,0.039655763978651434,0.04058648572778331,0.0027994281042841716,0.0034254201623611065,0.0035080498004003455,0.0037495702409135303,0.0014507288223990457,0.001667362098504267,0.0018785046319276964,0.002036047734370247,0.0722631468856012,0.08154862282655104,0.0843299301764581,0.09149654541474136,0.0059024397442794425,0.006488976294315125,0.007010630020156839,0.007471974069171838,0.002860866203329918,0.0034519822927288907,0.0037665798050333303,0.004114934179682125
Graph Entropy,Normalized Sequence Entropy,0.03358672993360728,0.03674207881135654,0.03995955719156458,0.04083811411146305,0.0022427601244821935,0.0027356328351809383,0.002850893160625048,0.0031013315614796103,0.0012447973463114406,0.0015702503721742585,0.0018014204603358172,0.0020032301879763462,0.07283161953641597,0.08168181831870042,0.08503007809273272,0.09227971454818151,0.004503251540110638,0.0055290366885036996,0.005588914800437741,0.006294194594674184,0.002428906164494744,0.0032132266203911334,0.003722548785906947,0.003731608068129392
Graph Entropy,Variant Entropy,0.2564461393036931,0.45813770103242,0.6465405960551838,0.8378654103163647,0.009182558606164369,0.011816872355369563,0.012845757368124091,0.014522109628530708,0.004761746412675499,0.006820956070396713,0.007726411388091948,0.008368622154341468,0.5377617567049425,0.9388614220214397,1.3529429643440034,1.7479007814203842,0.01913437646759617,0.0246264038464711,0.026452363305334972,0.028952638342592554,0.00970461686044993,0.012453592438348548,0.014624209140738892,0.015961993041165558
Graph Entropy,Normalized Variant Entropy,0.04398783834907046,0.06960954272083755,0.08224548475497293,0.09113271917051502,0.0013916986475484409,0.001108115618315109,0.0011240936985008223,0.0011747321604867033,0.0004031580492677069,0.0004584208145968278,0.0005362430741103381,0.0005073692251202893,0.0849786660527489,0.11065517882741624,0.1290028770852279,0.1438921893498931,0.0021601699548104564,0.0023184075179736993,0.0024578026511726447,0.0027642899294204157,0.0014463253593875037,0.0012386735554742062,0.0011867597261168076,0.0010649651442714693
