Metric,Sample Size,Mean Value,Median Value,Bootstrap CI Low,Bootstrap CI High,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Q05,Sample Q95,Empirical CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Number of Distinct Directly-Follows Relations,500,23.02,23.0,,,15.0,32.0,0.738488271068636,15.95,32.0,0.6972198088618593,0.6221115390034657,3.486907751903228e-108,0.6326334348860969,6.555926068208764e-113,4100.0,True
Number of Distinct Directly-Follows Relations,600,23.34,23.0,,,,,,,,,0.6221115390034657,3.486907751903228e-108,0.6326334348860969,6.555926068208764e-113,4100.0,True
Number of Distinct Directly-Follows Relations,700,24.24,24.0,,,,,,,,,0.6221115390034657,3.486907751903228e-108,0.6326334348860969,6.555926068208764e-113,4100.0,True
Number of Distinct Directly-Follows Relations,800,24.81,25.0,,,,,,,,,0.6221115390034657,3.486907751903228e-108,0.6326334348860969,6.555926068208764e-113,4100.0,True
Number of Distinct Directly-Follows Relations,900,24.91,25.0,,,,,,,,,0.6221115390034657,3.486907751903228e-108,0.6326334348860969,6.555926068208764e-113,4100.0,True
Number of Distinct Directly-Follows Relations,1000,26.42,26.0,,,19.0,33.0,0.5299015897047691,20.95,33.0,0.45609386828160486,0.6221115390034657,3.486907751903228e-108,0.6326334348860969,6.555926068208764e-113,4100.0,True
Number of Distinct Traces,100,9.23,9.0,,,5.475000000000002,13.0,0.8152762730227516,6.95,12.0,0.5471289274106175,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,200,11.11,11.0,,,,,,,,,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,300,13.08,13.0,,,,,,,,,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,400,14.06,13.0,,,,,,,,,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,500,15.75,15.0,,,11.0,24.52499999999999,0.8587301587301582,11.0,22.099999999999994,0.7047619047619044,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,600,16.77,16.0,,,,,,,,,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,700,17.62,17.0,,,,,,,,,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,800,18.43,17.0,,,,,,,,,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,900,18.66,18.0,,,,,,,,,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Distinct Traces,1000,20.02,19.0,,,14.475000000000001,29.52499999999999,0.7517482517482512,15.0,27.049999999999997,0.6018981018981018,0.6583699013672086,2.810342920415753e-125,0.7361596743018003,2.184823504619467e-171,6100.0,True
Number of Events,100,378.48,374.5,,,283.375,509.67499999999995,0.5979179877404353,293.8,475.29999999999995,0.4795497780596067,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,200,746.54,740.5,,,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,300,1120.27,1109.0,,,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,400,1488.23,1466.5,,,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,500,1877.3,1862.0,,,1433.0,2457.5999999999995,0.5457838384914502,1515.95,2245.0499999999997,0.38837692430618426,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,600,2203.39,2187.0,,,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
