Metric,Sample Size,Mean Value,Sample CI Low,Sample CI High,Sample CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Avg. Trace Length,50,20.335279999999997,13.367500000000001,27.88,0.7136611839128844,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,100,20.18292,13.754000000000003,25.735499999999995,0.5936455180915344,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,150,20.091853333333333,13.091333333333333,24.537166666666668,0.5696753377322418,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,200,20.05683,14.5965,23.874125,0.4625668662495518,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,250,20.052328000000003,14.838600000000003,23.7688,0.4453447998656313,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,300,20.181240000000003,14.944416666666667,23.441499999999998,0.4210387138418318,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,350,20.09346857142857,15.633785714285715,23.48878571428571,0.3909230490533241,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,400,20.03179,15.900750000000002,22.9843125,0.3536160522848931,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,450,20.03472888888889,15.128388888888889,23.055666666666667,0.3956768180763448,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Avg. Trace Length,500,20.036852,15.614,22.900299999999998,0.3636449478191483,-0.02643274427472538,0.061631653202961295,-0.0276574474509501,0.05051677917303868,50.0,True
Deviation from Random,50,0.7457099084403513,0.6979933080204475,0.7850614802041539,0.11675877066701326,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,100,0.7486010060698345,0.7133516559854755,0.7787285711905128,0.08733212308685905,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,150,0.7505235395080415,0.7202464522873595,0.7765135104635092,0.07497041093878558,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,200,0.7513221683468976,0.7255374122189234,0.7740441231316023,0.06456179912727206,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,250,0.752899156486867,0.7281860314397987,0.7725275362885123,0.05889434789064894,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,300,0.7519506621995858,0.7281699968884987,0.7695716975306871,0.05505906533958127,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,350,0.7531815211844174,0.7347208379496624,0.7703797551824209,0.0473443867511287,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,400,0.7525084180136821,0.72946260095611,0.768289162018226,0.051596181694023205,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,450,0.7529299378868679,0.7294304770507118,0.7669785288890323,0.04986925070837368,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Deviation from Random,500,0.7535217160601354,0.7326497637529592,0.7662856270609586,0.04463821359239374,0.1493794707688004,2.4129249581386612e-26,0.1157800695993801,2.166820102633709e-16,50.0,True
Estimated Number of Acyclic Paths,50,28645.18992613773,1905.4607179632483,109647.8196143185,3.7612722825078615,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,100,138192.45570322295,9116.75979828904,478630.092322638,3.3975323047493893,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,150,334764.7551650066,25118.864315095823,1202264.4346174132,3.516336627857071,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,200,668951.3675740164,63095.7344480193,2511886.4315095823,3.660640841414552,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,250,964629.7731402593,131825.67385564075,3019951.720402019,2.9940254043210404,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,300,1458100.9260947069,173716.2767074631,4365158.322401665,2.874589797374533,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,350,1867573.4723118318,331131.12148259144,5248074.602497723,2.632797881268117,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,400,2454835.4735191083,478630.092322638,6309573.44480193,2.375288859631963,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,450,3087059.4404932586,575439.9373371566,9120108.393559096,2.767898908631526,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Estimated Number of Acyclic Paths,500,3856648.266545261,758299.0510062117,13182567.385564074,3.2215196916796804,0.6361032716483336,0.0,0.8425278995083557,0.0,,False
Lempel-Ziv Complexity,50,372.238,296.0,444.525,0.3990054749918063,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,100,620.062,506.95000000000005,728.0,0.3564966084036757,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,150,834.894,650.475,957.525,0.36777123802542594,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,200,1036.156,846.375,1170.05,0.3123805681769926,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,250,1222.776,1032.1750000000002,1367.0,0.27382366026156857,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,300,1409.026,1186.95,1558.0,0.26333793698625857,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,350,1579.006,1364.8500000000001,1742.0,0.2388527972661281,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,400,1745.026,1535.8500000000001,1918.5749999999998,0.21932337970895543,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,450,1908.052,1628.425,2092.525,0.24323236473639093,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Lempel-Ziv Complexity,500,2073.43,1813.475,2267.525,0.21898496693884056,0.9828068139208542,0.0,0.9836531562119701,0.0,,False
Max. Trace Length,50,86.77,51.0,161.0999999999999,1.2688717298605499,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,100,95.306,61.95000000000002,161.0,1.0392839905147628,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,150,100.774,68.0,167.0,0.9823962530017664,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,200,108.042,72.0,170.0,0.9070546639269913,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,250,110.702,76.0,170.0,0.8491264837130313,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,300,116.548,79.0,175.0,0.8236949583004427,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,350,118.292,82.0,172.6249999999999,0.7661126703411886,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,400,121.1,86.0,175.0,0.7349298100743188,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,450,122.236,86.0,175.0,0.7280997414836873,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Max. Trace Length,500,126.23,86.0,175.0,0.7050621880693971,0.41553001295244757,5.236765414957085e-208,0.44260814235796414,5.933821066642344e-239,,False
Min. Trace Length,50,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,100,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,150,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,200,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,250,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,300,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,350,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,400,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,450,3.0,3.0,3.0,0.0,,,,,50.0,True
Min. Trace Length,500,3.0,3.0,3.0,0.0,,,,,50.0,True
Normalized Sequence Entropy,50,0.4106498420144654,0.36824775932810644,0.44196631350424664,0.17951682098429597,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,100,0.4333179350359369,0.39770720975276963,0.4585845019251389,0.1404910511431299,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,150,0.44176103791362675,0.40212481572515596,0.4653782638808942,0.14318475992014845,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,200,0.4453775949834622,0.4097582840587055,0.46905343604969263,0.13313456415154623,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,250,0.4483344214433818,0.41599576662038995,0.47064302165299565,0.12188949234964522,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,300,0.4498561144260113,0.416278497938415,0.47421291460488274,0.12878432638486753,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,350,0.45123236980015646,0.41686926141515834,0.47259249959058824,0.12349122515325933,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,400,0.45156240074232146,0.4206625385487195,0.4749249315790041,0.12016587949103583,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,450,0.4512710866322244,0.4202624837128247,0.47439406564046316,0.11995357897093559,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Sequence Entropy,500,0.4517270283096387,0.4215401266245808,0.4734063926414977,0.11481771682115266,0.5110498803705463,0.0,0.4833815516180052,3.4712311054033615e-291,150.0,True
Normalized Variant Entropy,50,0.4680717733517061,0.4156399349850538,0.5075686216559618,0.19639869760279993,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,100,0.517699737641177,0.4787401560747304,0.5466650820742742,0.13120525482402942,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,150,0.5417919501773414,0.5115283738002293,0.5705969596149137,0.10902448032930331,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,200,0.5575565299793689,0.5308235392554754,0.5833417952213752,0.09419359857168758,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,250,0.5695330096928444,0.5408214438247164,0.5915567169572286,0.08908223451328001,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,300,0.5784748007951591,0.5528814896226272,0.5994183305260061,0.08044748161788622,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,350,0.5868253917108329,0.5621878025015943,0.6060587256780144,0.07475975613209018,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,400,0.5923459761052126,0.5668908778567142,0.6109312559633365,0.07434907956359588,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,450,0.5980620175565486,0.5739606288075845,0.6181366981693742,0.07386536523800019,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Normalized Variant Entropy,500,0.6023243760925996,0.5799240900428649,0.6206062822322752,0.06754199863755125,0.8698008370168113,0.0,0.9190481360109887,0.0,400.0,True
Number of Distinct Activities,50,22.32,22.0,23.0,0.044802867383512544,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,100,22.634,22.0,23.0,0.04418132013784572,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,150,22.742,22.0,24.0,0.0879430129276229,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,200,22.896,22.0,24.0,0.08735150244584207,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,250,22.974,22.0,24.0,0.08705493166187865,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,300,23.034,22.0,24.0,0.08682816705739342,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,350,23.124,22.47500000000001,24.0,0.06594879778584983,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,400,23.168,23.0,24.0,0.043162983425414365,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,450,23.162,23.0,24.0,0.04317416457991538,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Activities,500,23.178,23.0,24.0,0.043144361032013114,0.48448409402060355,1.0645992821028105e-292,0.4890467174042061,5.074547425822557e-299,100.0,True
Number of Distinct Directly-Follows Relations,50,74.172,62.0,85.0,0.3100900609394381,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,100,83.568,71.0,93.0,0.26325866360329314,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,150,88.73,77.0,98.0,0.23667305308238476,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,200,92.566,81.47500000000001,102.0,0.22173368191344545,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,250,95.0,86.0,103.0,0.17894736842105263,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,300,97.296,87.47500000000001,105.0,0.18012045716165095,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,350,99.208,91.0,106.0,0.15119748407386502,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,400,100.744,93.0,107.0,0.13896609227348528,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,450,102.078,94.0,109.0,0.14694645271263151,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Directly-Follows Relations,500,103.222,95.47500000000001,111.0,0.15040398364689692,0.8272255942081721,0.0,0.8426429612906284,0.0,400.0,True
Number of Distinct Traces,50,30.326,21.0,39.0,0.5935500890325134,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,100,56.46,39.0,68.0,0.5136379737867517,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,150,81.374,52.0,99.0,0.5775800624278026,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,200,105.46,74.0,125.0,0.48359567608571974,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,250,128.626,90.95000000000002,152.0,0.4746318784693606,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,300,152.198,107.47500000000001,174.0,0.43709509980420236,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,350,175.012,126.0,202.0,0.4342559367357667,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,400,196.038,144.0,226.0,0.41828625062487884,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,450,218.558,149.0,252.52499999999998,0.47367289232148896,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Distinct Traces,500,239.438,171.95000000000002,276.525,0.4367518940184932,0.968837789416402,0.0,0.9695181695246055,0.0,,False
Number of Events,50,1016.764,668.375,1394.0,0.7136611839128844,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,100,2018.292,1375.4000000000003,2573.5499999999993,0.5936455180915343,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,150,3013.778,1963.7,3680.575,0.5696753377322417,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,200,4011.366,2919.3,4774.825,0.4625668662495518,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,250,5013.082,3709.6500000000005,5942.2,0.4453447998656314,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,300,6054.372,4483.325,7032.45,0.42103871384183195,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,350,7032.714,5471.825000000001,8221.074999999999,0.390923049053324,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,400,8012.716,6360.300000000001,9193.725,0.35361605228489307,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,450,9015.628,6807.775000000001,10375.05,0.3956768180763446,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Events,500,10018.426,7807.0,11450.15,0.3636449478191484,0.9752938119635376,0.0,0.9768956633223314,0.0,,False
Number of Ties in Paths to Goal,50,897.644,524.4500000000003,1298.05,0.861811586776049,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,100,1749.538,1019.1750000000002,2335.4249999999993,0.7523414752923338,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,150,2582.516,1415.2500000000002,3305.6749999999997,0.7320090175627177,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,200,3410.078,2209.0,4241.625,0.5960640782996752,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,250,4224.948,2777.375,5238.05,0.5824154522138497,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,300,5081.482,3317.5,6152.525,0.5579130261604783,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,350,5874.63,4157.35,7188.15,0.5159133426275355,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,400,6642.326,4812.350000000001,7943.599999999999,0.47140866015910665,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,450,7449.344,5036.375000000001,8966.725,0.5276102164163716,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Ties in Paths to Goal,500,8230.93,5851.950000000001,9867.599999999999,0.4878731807948795,0.9573511834032825,0.0,0.960568924095746,0.0,,False
Number of Traces,50,50.0,50.0,50.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,100,100.0,100.0,100.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,150,150.0,150.0,150.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,200,200.0,200.0,200.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,250,250.0,250.0,250.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,300,300.0,300.0,300.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,350,350.0,350.0,350.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,400,400.0,400.0,400.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,450,450.0,450.0,450.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Number of Traces,500,500.0,500.0,500.0,0.0,1.0,0.0,0.9999999999999999,0.0,,False
Percentage of Distinct Traces,50,0.60652,0.42,0.78,0.5935500890325135,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,100,0.5646,0.39,0.68,0.5136379737867518,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,150,0.5424933333333334,0.3466666666666667,0.66,0.5775800624278025,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,200,0.5273,0.37,0.625,0.48359567608571974,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,250,0.5145040000000001,0.36380000000000007,0.608,0.47463187846936056,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,300,0.5073266666666667,0.35825,0.58,0.4370950998042023,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,350,0.5000342857142858,0.36,0.5771428571428572,0.43425593673576673,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,400,0.49009499999999995,0.36,0.565,0.4182862506248788,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,450,0.4856844444444445,0.33111111111111113,0.5611666666666666,0.4736728923214888,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Percentage of Distinct Traces,500,0.478876,0.34390000000000004,0.55305,0.4367518940184933,-0.48141235971404867,1.6964119762672803e-288,-0.5087070596424783,0.0,400.0,True
Sequence Entropy,50,2910.815263701039,1679.990341446185,4243.030248931366,0.8805230408975976,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
