Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Min. Trace Length,800,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Min. Trace Length,900,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Min. Trace Length,1000,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Normalized Sequence Entropy,100,0.43191173504171615,0.43376044001572855,0.4053418865528262,0.4530753792735217,0.11051677657261422,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,200,0.44475167872149357,0.4463016569630107,0.4202759937926867,0.4631693397945279,0.09644335941607832,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,300,0.4515811543618841,0.4531688768851475,0.43220472116427744,0.4712111173527284,0.08637737826674755,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,400,0.45063842008582744,0.4511268887903864,0.4265157449145451,0.47292456755221224,0.102984611540286,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,500,0.4508706455676547,0.4518794454407389,0.4305377629482812,0.4677537044751922,0.08254239190944758,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,600,0.4530430685465616,0.4547710073585221,0.42639905754972046,0.4707485725343643,0.0978924920470024,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,700,0.4532263960915841,0.45451353003894013,0.42880929054491956,0.46892707215938617,0.08851598662483892,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,800,0.4565283771808843,0.45998804905106555,0.43521898501772627,0.4749390921483085,0.08700468386184115,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,900,0.4511491505233937,0.4525239768846129,0.4278398565382091,0.4671477221669715,0.08712831573141601,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Sequence Entropy,1000,0.4521354791983683,0.4537833548972051,0.43367534205259084,0.4657044067064352,0.07083952958222076,,,,,,,0.31599951614767846,1.260393441419445e-24,0.2999701721690496,3.0677357908610473e-22,,False
Normalized Variant Entropy,100,0.5175895776506699,0.518654308993123,0.49176902511852666,0.5435863191846719,0.10011270764249748,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,200,0.5577440171575951,0.5575085087143059,0.5354065135390033,0.5772261640550506,0.07498000736820243,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,300,0.5786791963931166,0.5792767192898663,0.5599018954519223,0.5935813569818164,0.05820057423839803,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,400,0.5913752168355161,0.5920250872046211,0.5688384251947151,0.6084973568052655,0.06706221444782172,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,500,0.6028364567669289,0.6040618243930621,0.5846334139588463,0.6183498065390055,0.055929584552638974,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,600,0.6100762173827633,0.6104345688939831,0.5918636565801747,0.6250890125999338,0.054460992041775326,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,700,0.6185558977983969,0.6197188754091691,0.6014904069031478,0.6303311021112463,0.04662585113285659,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,800,0.6217196799897873,0.6230394741753745,0.6063406610852164,0.6349532402775223,0.04602167200622614,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,900,0.6261485782191857,0.6253199675700172,0.6138419505631045,0.6396681863527487,0.04124617812452109,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Normalized Variant Entropy,1000,0.6304563803544463,0.6319589369525729,0.6184109466278531,0.6414992594886364,0.03662158648914441,,,,,,,0.8832978286281562,0.0,0.9249866276269256,0.0,,False
Number of Distinct Activities,100,22.6,23.0,22.0,23.0,0.04424778761061947,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Activities,200,22.88,23.0,22.0,23.0,0.04370629370629371,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Activities,300,23.07,23.0,22.95,24.0,0.0455136540962289,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Activities,400,23.19,23.0,23.0,24.0,0.04312203536006899,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Activities,500,23.15,23.0,23.0,24.0,0.04319654427645789,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Activities,600,23.17,23.0,23.0,24.0,0.04315925766076823,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
